#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.16575571 1.1890907e+10 8.2812167e-16 4.1979603e-16 117091.16 45454095 89666214
0.16575571 1.1886713e+10 8.3824329e-16 4.2449711e-16 118438.7 45882114 90602205
0.16575571 1.1882519e+10 8.484813e-16 4.2924884e-16 119800.69 46313919 91547118
0.16575571 1.1878325e+10 8.5883714e-16 4.3405175e-16 121177.29 46749543 92501053
0.16575571 1.1874131e+10 8.6931233e-16 4.389064e-16 122568.69 47189020 93464111
0.16575571 1.1869938e+10 8.7990832e-16 4.4381333e-16 123975.05 47632381 94436390
0.16575571 1.1865744e+10 8.9062652e-16 4.4877303e-16 125396.54 48079655 95417981
0.16575571 1.186155e+10 9.0146837e-16 4.5378601e-16 126833.32 48530869 96408974
0.16575571 1.1857356e+10 9.1243531e-16 4.5885279e-16 128285.57 48986053 97409463
0.16575571 1.1853162e+10 9.2352882e-16 4.6397392e-16 129753.45 49445237 98419544
0.16575571 1.1848968e+10 9.347504e-16 4.6914992e-16 131237.13 49908452 99439311
0.16575571 1.1844774e+10 9.4610155e-16 4.7438136e-16 132736.8 50375730 1.0046886e+08
0.16575571 1.184058e+10 9.5758381e-16 4.7966878e-16 134252.62 50847101 1.015083e+08
0.16575571 1.1836387e+10 9.691987e-16 4.8501274e-16 135784.78 51322598 1.0255771e+08
0.16575571 1.1832193e+10 9.8094778e-16 4.9041379e-16 137333.46 51802250 1.036172e+08
0.16575571 1.1827999e+10 9.9283262e-16 4.9587252e-16 138898.83 52286092 1.0468686e+08
0.16575571 1.1823805e+10 1.0048548e-15 5.0138949e-16 140481.08 52774155 1.057668e+08
0.16575571 1.1819611e+10 1.017016e-15 5.0696529e-16 142080.39 53266472 1.0685712e+08
0.16575571 1.1815417e+10 1.0293177e-15 5.126005e-16 143696.95 53763077 1.0795792e+08
0.16575571 1.1811223e+10 1.0417616e-15 5.1829573e-16 145330.95 54264002 1.090693e+08
0.16575571 1.1807029e+10 1.0543494e-15 5.2405157e-16 146982.57 54769281 1.1019136e+08
0.16575571 1.1802836e+10 1.0670827e-15 5.2986863e-16 148652.01 55278948 1.1132421e+08
0.16575571 1.1798642e+10 1.0799632e-15 5.3574752e-16 150339.46 55793038 1.1246796e+08
0.16575571 1.1794448e+10 1.0929927e-15 5.4168886e-16 152045.12 56311584 1.136227e+08
0.16575571 1.1790254e+10 1.1061728e-15 5.4769326e-16 153769.18 56834622 1.1478855e+08
0.16575571 1.178606e+10 1.1195054e-15 5.5376137e-16 155511.85 57362185 1.1596561e+08
0.16575571 1.1781866e+10 1.1329921e-15 5.5989382e-16 157273.33 57894310 1.17154e+08
0.16575571 1.1777672e+10 1.1466348e-15 5.6609124e-16 159053.81 58431031 1.1835381e+08
0.16575571 1.1773478e+10 1.1604353e-15 5.7235428e-16 160853.51 58972383 1.1956517e+08
0.16575571 1.1769285e+10 1.1743954e-15 5.786836e-16 162672.62 59518404 1.2078818e+08
0.16575571 1.1765091e+10 1.1885169e-15 5.8507986e-16 164511.38 60069128 1.2202296e+08
0.16575571 1.1760897e+10 1.2028018e-15 5.9154373e-16 166369.97 60624593 1.2326961e+08
0.16575571 1.1756703e+10 1.2172517e-15 5.9807589e-16 168248.61 61184836 1.2452826e+08
0.16575571 1.1752509e+10 1.2318688e-15 6.0467703e-16 170147.53 61749895 1.2579901e+08
0.16575571 1.1748315e+10 1.2466548e-15 6.1134783e-16 172066.92 62319808 1.2708197e+08
0.16575571 1.1744121e+10 1.2616117e-15 6.1808901e-16 174007.02 62894613 1.2837727e+08
0.16575571 1.1739927e+10 1.2767414e-15 6.2490127e-16 175968.03 63474348 1.2968502e+08
0.16575571 1.1735734e+10 1.292046e-15 6.3178533e-16 177950.19 64059055 1.3100533e+08
0.16575571 1.173154e+10 1.3075273e-15 6.3874192e-16 179953.7 64648771 1.3233832e+08
0.16575571 1.1727346e+10 1.3231874e-15 6.4577178e-16 181978.8 65243538 1.3368411e+08
0.16575571 1.1723152e+10 1.3390282e-15 6.5287565e-16 184025.71 65843396 1.3504281e+08
0.16575571 1.1718958e+10 1.3550519e-15 6.6005429e-16 186094.66 66448386 1.3641455e+08
0.16575571 1.1714764e+10 1.3712604e-15 6.6730844e-16 188185.88 67058550 1.3779944e+08
0.16575571 1.171057e+10 1.3876558e-15 6.746389e-16 190299.59 67673929 1.3919761e+08
0.16575571 1.1706376e+10 1.4042403e-15 6.8204643e-16 192436.04 68294565 1.4060917e+08
0.16575571 1.1702183e+10 1.4210159e-15 6.8953183e-16 194595.44 68920504 1.4203424e+08
