# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
71004112 2.7298966e-10 2.9679956e-13 1376300.3 0.24397231
70983030 2.7646393e-10 3.0049906e-13 1392988.5 0.24664684
70961928 2.7998345e-10 3.0424233e-13 1409883.3 0.24934832
70940808 2.8354885e-10 3.0802988e-13 1426987.4 0.25207703
70919668 2.8716074e-10 3.1186228e-13 1444303.5 0.25483326
70898510 2.9081976e-10 3.1574009e-13 1461834.3 0.25761732
70877333 2.9452657e-10 3.1966387e-13 1479582.6 0.2604295
70856137 2.982818e-10 3.236342e-13 1497551.3 0.26327011
70834922 3.0208614e-10 3.2765166e-13 1515743.2 0.26613945
70813688 3.0594024e-10 3.3171681e-13 1534161.3 0.26903781
70792435 3.098448e-10 3.3583024e-13 1552808.6 0.27196551
70771162 3.1380051e-10 3.3999253e-13 1571687.9 0.27492282
70749871 3.1780806e-10 3.4420426e-13 1590802.3 0.27791006
70728560 3.2186818e-10 3.4846602e-13 1610155 0.28092752
70707230 3.2598158e-10 3.5277842e-13 1629748.9 0.28397551
70685880 3.30149e-10 3.5714208e-13 1649587.4 0.28705436
70664511 3.3437119e-10 3.6155763e-13 1669673.6 0.29016439
70643123 3.3864889e-10 3.6602571e-13 1690010.6 0.29330592
70621716 3.4298287e-10 3.7054696e-13 1710602 0.29647928
70600289 3.4737392e-10 3.7512202e-13 1731450.8 0.2996848
70578842 3.5182281e-10 3.7975154e-13 1752560.7 0.3029228
70557376 3.5633036e-10 3.8443615e-13 1773934.8 0.30619359
70535890 3.6089736e-10 3.8917649e-13 1795576.9 0.30949749
70514385 3.6552465e-10 3.9397321e-13 1817490.3 0.31283481
70492860 3.7021305e-10 3.9882694e-13 1839678.7 0.31620586
70471315 3.7496342e-10 4.0373835e-13 1862145.7 0.31961096
70449750 3.7977661e-10 4.0870809e-13 1884894.9 0.32305042
70428166 3.846535e-10 4.1373685e-13 1907930 0.32652458
70406562 3.8959496e-10 4.1882531e-13 1931254.9 0.33003377
70384938 3.9460191e-10 4.239742e-13 1954873.4 0.33357836
70363294 3.9967524e-10 4.2918424e-13 1978789.4 0.33715868
70341630 4.0481589e-10 4.3445616e-13 2003006.7 0.34077511
70319946 4.1002479e-10 4.3979072e-13 2027529.4 0.34442801
70298242 4.1530288e-10 4.4518869e-13 2052361.5 0.34811778
70276517 4.2065114e-10 4.5065086e-13 2077507.2 0.3518448
70254773 4.2607055e-10 4.5617805e-13 2102970.5 0.35560948
70233008 4.3156209e-10 4.6177109e-13 2128755.8 0.35941225
70211224 4.3712678e-10 4.6743085e-13 2154867.2 0.36325354
70189419 4.4276564e-10 4.7315822e-13 2181309.1 0.36713382
70167593 4.484797e-10 4.7895411e-13 2208085.8 0.37105354
70145747 4.5427003e-10 4.8481946e-13 2235202 0.3750132
70123881 4.6013768e-10 4.9075521e-13 2262662 0.37901328
70101994 4.6608374e-10 4.9676232e-13 2290470.5 0.38305426
70080087 4.7210931e-10 5.0284174e-13 2318632 0.38713663
70058160 4.7821551e-10 5.0899443e-13 2347151.4 0.39126088
70036211 4.8440347e-10 5.1522136e-13 2376033.4 0.39542749
70014242 4.9067434e-10 5.2152348e-13 2405282.7 0.39963692
69992253 4.9702929e-10 5.2790174e-13 2434904.5 0.40388965
69970242 5.034695e-10 5.3435711e-13 2464903.5 0.40818615
69948211 5.0999617e-10 5.4089055e-13 2495284.9 0.41252686
69926159 5.1661052e-10 5.47503e-13 2526053.8 0.41691224
69904086 5.2331378e-10 5.5419542e-13 2557215.3 0.42134275
69881993 5.3010722e-10 5.6096876e-13 2588774.9 0.42581882
69859878 5.3699211e-10 5.6782396e-13 2620737.7 0.43034087
69837742 5.4396974e-10 5.7476197e-13 2653109.2 0.43490935
69815585 5.5104141e-10 5.8178372e-13 2685894.8 0.43952467
69793407 5.5820847e-10 5.8889015e-13 2719100.3 0.44418723
69771208 5.6547227e-10 5.9608221e-13 2752731.2 0.44889747
69748988 5.7283417e-10 6.0336085e-13 2786793.2 0.4536558
69726747 5.8029557e-10 6.1072706e-13 2821292.1 0.45846264
69704484 5.8785787e-10 6.1818183e-13 2856233.9 0.46331844
69682200 5.9552252e-10 6.2572616e-13 2891624.5 0.46822366
69659894 6.0329097e-10 6.3336112e-13 2927469.9 0.47317875
69637567 6.1116469e-10 6.4108775e-13 2963776.4 0.47818419
69615219 6.1914519e-10 6.4890715e-13 3000550.1 0.48324048
