#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.046775 1.2124469e+09 2.7168388e-09 -2.2829952e-09 3.9938278e+09 -2.7244474e+09 3.2421814e+09
0.046775 1.1809754e+09 2.8534331e-09 -2.2686364e-09 3.9796915e+09 -2.3737172e+09 2.985601e+09
0.046775 1.1495039e+09 2.9771452e-09 -2.2408048e-09 3.9338785e+09 -2.0484064e+09 2.7215237e+09
0.046775 1.1180325e+09 3.0881902e-09 -2.2002007e-09 3.8602271e+09 -1.7506291e+09 2.4571738e+09
0.046775 1.086561e+09 3.1868286e-09 -2.1475751e-09 3.7624169e+09 -1.4814215e+09 2.1983103e+09
0.046775 1.0550895e+09 3.273525e-09 -2.0838241e-09 3.6441333e+09 -1.2409872e+09 1.949494e+09
0.046775 1.023618e+09 3.3489391e-09 -2.0099864e-09 3.5089977e+09 -1.0288272e+09 1.7141807e+09
0.046775 9.9214651e+08 3.4138197e-09 -1.9271782e-09 3.3604095e+09 -8.4384114e+08 1.4947873e+09
0.046775 9.6067503e+08 3.4689572e-09 -1.8365623e-09 3.2014885e+09 -6.8445983e+08 1.2928294e+09
0.046775 9.2920354e+08 3.5151821e-09 -1.7393435e-09 3.0350758e+09 -5.4878145e+08 1.1090775e+09
0.046775 8.9773206e+08 3.5533581e-09 -1.6367599e-09 2.8637325e+09 -4.3468877e+08 9.4369669e+08
0.046775 8.6626057e+08 3.5843641e-09 -1.5300683e-09 2.6897333e+09 -3.3994866e+08 7.9636955e+08
0.046775 8.3478909e+08 3.609073e-09 -1.4205263e-09 2.5150649e+09 -2.6229673e+08 6.6640656e+08
0.046775 8.033176e+08 3.6283328e-09 -1.3093764e-09 2.3414327e+09 -1.9950818e+08 5.528449e+08
0.046775 7.7184612e+08 3.642952e-09 -1.1978306e-09 2.1702756e+09 -1.4945444e+08 4.5453449e+08
0.046775 7.4037463e+08 3.6536883e-09 -1.0870578e-09 2.002786e+09 -1.1014634e+08 3.7021066e+08
0.046775 7.0890315e+08 3.6612401e-09 -9.7817023e-10 1.8399331e+09 -79764334 2.9855374e+08
0.046775 6.7743166e+08 3.6662405e-09 -8.7221173e-10 1.6824878e+09 -56677301 2.3823644e+08
0.046775 6.4596018e+08 3.6692529e-09 -7.701454e-10 1.5310492e+09 -39451292 1.8796031e+08
0.046775 6.1448869e+08 3.6707688e-09 -6.728421e-10 1.3860689e+09 -26849884 1.4648268e+08
0.046775 5.8301721e+08 3.6712075e-09 -5.8106953e-10 1.2478767e+09 -17827677 1.1263557e+08
0.046775 5.5154572e+08 3.6709176e-09 -4.9548213e-10 1.116703e+09 -11518485 85337914
0.046775 5.2007424e+08 3.6701802e-09 -4.1661211e-10 9.9270011e+08 -7219687 63602454
0.046775 4.8860275e+08 3.6692134e-09 -3.4486183e-10 8.7596103e+08 -4374057.1 46538491
0.046775 4.5713127e+08 3.6681787e-09 -2.8049779e-10 7.6653563e+08 -2550315.2 33351464
0.046775 4.2565978e+08 3.667188e-09 -2.2364653e-10 6.6444405e+08 -1423426.4 23340279
0.046775 3.941883e+08 3.6663111e-09 -1.7429282e-10 5.6968761e+08 -755540.79 15893068
0.046775 3.6271681e+08 3.6655838e-09 -1.322805e-10 4.8225699e+08 -378263.15 10481933
0.046775 3.3124533e+08 3.6650158e-09 -9.7316222e-11 4.0213824e+08 -176764 6657090
0.046775 2.9977384e+08 3.6645981e-09 -6.8976744e-11 3.2931675e+08 -76055.59 4040683.2
0.046775 2.6830236e+08 3.6643103e-09 -4.6719947e-11 2.6377961e+08 -29585.884 2320462
0.046775 2.3683087e+08 3.664126e-09 -2.9900113e-11 2.0551666e+08 -10146.685 1243431.2
0.046775 2.0535939e+08 3.6640178e-09 -1.7787816e-11 1.5452071e+08 -2959.0697 609523.08
0.046775 1.738879e+08 3.6639609e-09 -9.5947921e-12 1.107872e+08 -694.77181 265312.34
0.046775 1.4241642e+08 3.6639349e-09 -4.5041284e-12 74313525 -120.19069 97770.494
0.046775 1.1094493e+08 3.6639253e-09 -1.7060646e-12 45098442 -13.061486 28050.702
0.046775 79473447 3.6639226e-09 -4.3966278e-13 23141441 -0.6348772 5290.7388
